2011-03-17 23:13:37+00:00,21,-1,50,322.08798931961024,-65.42346536878797
2013-02-17 23:10:06+00:00,85,-6,50,337.392792410007,-16.22610451191479
2012-09-19 20:42:21+00:00,-78,17,50,211.61567632015797,-11.262124821049365
2008-03-07 15:02:11+00:00,-74,-140,50,98.35021301940375,2.7331357871160264
2014-08-12 22:10:32+00:00,84,-173,50,157.476939477879,20.258851642448786
2006-06-20 08:54:05+00:00,82,167,50,302.73392519151173,19.26270002713568
2015-05-16 23:01:11+00:00,36,-140,50,240.7044770593579,61.68123630851185
2017-06-19 08:32:55+00:00,69,8,50,126.22326613767771,37.30954877489158
2019-04-18 18:37:20+00:00,39,20,50,297.72853338118114,-14.626625895170786
2015-05-21 22:14:27+00:00,-30,-2,50,255.3182439128254,-63.164912746347404
2014-10-10 17:17:17+00:00,79,-84,50,178.3951395220697,4.11866816429239
2009-01-27 09:59:35+00:00,39,87,50,231.89461041502304,13.882666089861111
2012-10-20 16:33:01+00:00,70,48,50,294.99611802802167,-20.018923925288142
2009-07-25 20:05:31+00:00,-70,-31,50,278.1782682643692,-17.764672866025336
2008-08-14 15:18:54+00:00,-17,-165,50,83.0379523395094,-29.03739198372667
2019-11-20 23:08:47+00:00,68,120,50,116.16196981032925,-11.024905008438605
2013-10-04 01:35:33+00:00,-4,96,50,92.69409931312937,32.69405249767731
2013-12-08 03:00:35+00:00,-28,113,50,78.26409078555392,71.18338563472376
2014-12-23 23:51:08+00:00,64,-62,50,282.55814356522563,-32.131303962374425
2013-09-01 18:45:49+00:00,7,-25,50,276.44121236701034,14.437143797397582
2011-12-02 03:55:24+00:00,3,140,50,218.98769349058253,57.484548149417265
2007-09-20 22:03:36+00:00,-33,-162,50,16.779548060937177,54.89820959401922
2014-09-25 01:07:15+00:00,54,132,50,144.93888544298906,31.4695285649193
2012-09-19 16:44:54+00:00,-85,-19,50,306.2897913687014,1.8988416337079572
2008-03-17 12:19:57+00:00,55,156,50,334.3918180942955,-33.34126458449974
2015-02-11 04:25:39+00:00,-29,-92,50,217.36516705199716,-38.44371878471174
2013-08-17 16:33:56+00:00,-8,-37,50,304.85153539107137,53.20037280208174
2009-09-12 05:51:31+00:00,-81,-168,50,260.0753106268483,-5.676806830987714
2010-05-10 03:00:23+00:00,-77,23,50,106.7321127700629,-21.846717702345412
2008-12-10 14:05:22+00:00,-61,-107,50,87.92502296023044,27.65358247386938
2018-10-13 20:14:25+00:00,-10,140,50,98.50905642123705,-1.6927531046473272
2012-07-09 21:36:59+00:00,-14,-69,50,295.77554024626306,9.220786473781114
2012-12-25 20:17:47+00:00,-26,-34,50,248.72939244315776,9.887432124764121
2013-09-22 07:22:24+00:00,-87,-82,50,149.71238436880975,-2.732257922276142
2017-11-09 13:06:32+00:00,58,73,50,263.6073261992549,-16.216152611630154
2014-03-06 01:10:03+00:00,22,152,50,152.8893357154328,59.30631243838133
2016-04-08 06:09:09+00:00,0,-160,50,278.0259489955713,-21.44909313071982
2007-12-24 18:41:31+00:00,-57,173,50,100.58389297065744,21.266393864233294
