time,altitude,azimuth,sza,doy
2019-06-01 15:32:00+00:00,64.95372592324871,137.9315567806048,25.04627407675129,152
2019-06-01 15:33:00+00:00,65.07727222123124,138.3953376239045,24.92272777876876,152
2019-06-01 15:34:00+00:00,65.1996938960433,138.86294213819562,24.8003061039567,152
2019-06-01 15:35:00+00:00,65.32097349986408,139.33439213027214,24.67902650013592,152
2019-06-01 15:36:00+00:00,65.44109340849518,139.80970836176257,24.558906591504822,152
2019-06-01 15:37:00+00:00,65.56003582578319,140.28891049256097,24.43996417421681,152
2019-06-01 15:38:00+00:00,65.677782787486,140.77201701780064,24.322217212514005,152
2019-06-01 15:39:00+00:00,65.79431616680228,141.25904520900886,24.205683833197725,152
2019-06-01 15:40:00+00:00,65.90961767811321,141.75001104503033,24.090382321886793,152
2019-06-01 15:41:00+00:00,66.02366888331291,142.24492915066452,23.976331116687092,152
2019-06-01 15:42:00+00:00,66.1364512726661,142.74381306560383,23.863548727333907,152
2019-06-01 15:43:00+00:00,66.24794596924741,143.24667383563354,23.75205403075259,152
2019-06-01 15:44:00+00:00,66.3581341903019,143.75352195550718,23.641865809698103,152
2019-06-01 15:45:00+00:00,66.46699694983062,144.26436595903542,23.533003050169384,152
2019-06-01 15:46:00+00:00,66.57451514313725,144.77921268637732,23.425484856862752,152
2019-06-01 15:47:00+00:00,66.68066955477039,145.29806721299613,23.31933044522961,152
2019-06-01 15:48:00+00:00,66.78544086693985,145.82093277794309,23.21455913306015,152
2019-06-01 15:49:00+00:00,66.88880966941876,146.34781071688292,23.111190330581238,152
2019-06-01 15:50:00+00:00,66.99075653599495,146.8787007435101,23.009243464005053,152
2019-06-01 15:51:00+00:00,67.09126176231368,147.413599451253,22.908738237686322,152
2019-06-01 15:52:00+00:00,67.19030578734939,147.95250238404859,22.809694212650612,152
2019-06-01 15:53:00+00:00,67.28786892936128,148.49540253894983,22.71213107063872,152
2019-06-01 15:54:00+00:00,67.38393146727913,149.04229065620424,22.616068532720874,152
2019-06-01 15:55:00+00:00,67.47847365176099,149.59315514384923,22.521526348239007,152
2019-06-01 15:56:00+00:00,67.57147571862002,150.14798201371528,22.42852428137998,152
2019-06-01 15:57:00+00:00,67.66291790172905,150.70675481241796,22.337082098270955,152
2019-06-01 15:58:00+00:00,67.75278044702878,151.2694545594328,22.247219552971217,152
2019-06-01 15:59:00+00:00,67.84104362671953,151.83605968093318,22.158956373280475,152
2019-06-01 16:00:00+00:00,67.92768775344231,152.40654594635126,22.072312246557686,152
2019-06-01 16:01:00+00:00,68.01269319604638,152.98088641213033,21.987306803953615,152
2019-06-01 16:02:00+00:00,68.0960403951045,153.55905136383137,21.903959604895505,152
2019-06-01 16:03:00+00:00,68.17770987892447,154.1410082611579,21.822290121075525,152
2019-06-01 16:04:00+00:00,68.25768233390039,154.72672208658923,21.74231766609961,152
2019-06-01 16:05:00+00:00,68.33593840680338,155.3161537119289,21.66406159319662,152
2019-06-01 16:06:00+00:00,68.4124590455488,155.9092622273242,21.5875409544512,152
2019-06-01 16:07:00+00:00,68.48722530029887,156.5060033200241,21.512774699701126,152
2019-06-01 16:08:00+00:00,68.56021839619522,157.10632963521155,21.439781603804775,152
2019-06-01 16:09:00+00:00,68.63141975234142,157.71019074823684,21.368580247658585,152
2019-06-01 16:10:00+00:00,68.70081099984671,158.3175331319089,21.29918900015329,152
2019-06-01 16:11:00+00:00,68.76837400149591,158.92830013992486,21.231625998504086,152
2019-06-01 16:12:00+00:00,68.8340908709841,159.54243199021832,21.1659091290159,152
2019-06-01 16:13:00+00:00,68.89794403462199,160.1598661702168,21.102055965378014,152
